,price,area,주차대수,범죄율,건물연식,대규모점포_거리,버스정류장_거리,지하철역_거리,학교_거리,유치원_거리,병원_거리,주택구매력지수,RIR,LIR,code,date
622,0.07587535014005603,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9238762350681691,0.06851119894598146,0.3433734939759037,A10044002-60.0,201508.0
623,0.08056022408963587,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9117576037537227,0.08300395256916993,0.3704819277108434,A10044002-60.0,201509.0
624,0.08524743230625584,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8660709920888665,0.08168642951251637,0.3704819277108434,A10044002-60.0,201510.0
625,0.08732492997198879,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8169798168018145,0.12252964426877466,0.3614457831325301,A10044002-60.0,201511.0
626,0.0834173669467787,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.80197853274053,0.13833992094861658,0.41867469879518077,A10044002-60.0,201512.0
627,0.07703081232492998,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7939052984539496,0.14492753623188404,0.38554216867469876,A10044002-60.0,201601.0
628,0.08123249299719887,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8172295582567151,0.11198945981554675,0.40060240963855426,A10044002-60.0,201602.0
629,0.08557422969187675,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8152816162017604,0.1133069828722002,0.427710843373494,A10044002-60.0,201603.0
630,0.08511904761904762,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7611091956698122,0.08432147562582337,0.4246987951807229,A10044002-60.0,201604.0
631,0.08801742919389977,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7578801621087357,0.07905138339920947,0.38253012048192775,A10044002-60.0,201605.0
632,0.0938375350140056,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7590330189458154,0.08563899868247682,0.41566265060240964,A10044002-60.0,201606.0
633,0.08944911297852473,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.80414174173321,0.10803689064558619,0.43373493975903615,A10044002-60.0,201607.0
634,0.09124649859943976,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7699590157299963,0.11725955204216065,0.4397590361445784,A10044002-60.0,201608.0
635,0.09313725490196079,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7145381322271591,0.18577075098814222,0.4939759036144579,A10044002-60.0,201609.0
636,0.09417989417989417,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.6209792627033421,0.1699604743083004,0.46385542168674704,A10044002-60.0,201610.0
637,0.09544817927170868,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5749180713306401,0.19631093544137024,0.5542168674698795,A10044002-60.0,201611.0
638,0.09859943977591035,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5573651271883868,0.2239789196310934,0.5963855421686748,A10044002-60.0,201612.0
639,0.09313725490196079,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5987450620895476,0.24901185770750967,0.572289156626506,A10044002-60.0,201702.0
640,0.09313725490196079,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5901718923356178,0.17523056653491442,0.5572289156626506,A10044002-60.0,201703.0
641,0.09635854341736694,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5804688383284651,0.13702239789196313,0.5180722891566265,A10044002-60.0,201704.0
642,0.09685652038593215,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.563023654722747,0.14097496706192347,0.5060240963855422,A10044002-60.0,201705.0
643,0.09932773109243698,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5296042062027315,0.20421607378129114,0.5391566265060241,A10044002-60.0,201706.0
644,0.10133053221288515,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5162412132387992,0.24242424242424232,0.5632530120481929,A10044002-60.0,201707.0
645,0.13025210084033612,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.2252524472291495,0.18577075098814222,0.5542168674698795,A10044002-60.0,201808.0
646,0.13103641456582632,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.1536695234791423,0.16337285902503285,0.5120481927710843,A10044002-60.0,201809.0
647,0.14145658263305322,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.11706955979785372,0.20685111989459803,0.572289156626506,A10044002-60.0,201810.0
648,0.13165266106442577,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.2135066837096642,0.251646903820817,0.5993975903614459,A10044002-60.0,201903.0
649,0.13165266106442577,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.20893283621579894,0.2081686429512516,0.530120481927711,A10044002-60.0,201904.0
650,0.13445378151260504,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.2092774082894997,0.16073781291172595,0.5692771084337351,A10044002-60.0,201905.0
651,0.13011204481792715,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.21874897806792748,0.21212121212121204,0.5873493975903614,A10044002-60.0,201906.0
652,0.14047619047619048,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.2389294612060615,0.2292490118577074,0.6536144578313254,A10044002-60.0,201907.0
653,0.17973856209150327,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.2948123663408784,0.310935441370224,0.8584337349397593,A10044002-60.0,202008.0
654,0.18487394957983194,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.29049852820405,0.3728590250329381,0.8554216867469882,A10044002-60.0,202009.0
655,0.19817927170868346,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.2559681712671298,0.3451910408432147,0.8554216867469882,A10044002-60.0,202010.0
656,0.19985994397759102,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.22488861836997454,0.3241106719367587,0.8614457831325302,A10044002-60.0,202011.0
657,0.20028011204481794,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.20440289097515807,0.3320158102766798,0.8704819277108435,A10044002-60.0,202012.0
658,0.20476190476190476,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.17736300469646427,0.30566534914361,0.8644578313253013,A10044002-60.0,202101.0
659,0.21008403361344538,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.17105576347522744,0.3491436100131754,0.8222891566265063,A10044002-60.0,202102.0
